,incident_id,incident_date,state,city_county,street_address,killed,injured,full_address
287,2019622,"May 30, 2021",Florida,Hialeah,7630 NW 186th St,3,20,"7630 NW 186th St, Hialeah Florida"
288,2020535,"May 30, 2021",Illinois,Chicago,6718 S Stony Island Ave,0,4,"6718 S Stony Island Ave, Chicago Illinois"
289,2019155,"May 29, 2021",Texas,San Antonio,3300  Fallen Leaf Ln,2,2,"3300  Fallen Leaf Ln, San Antonio Texas"
290,2019384,"May 29, 2021",Missouri,Saint Louis,10466 W Florissant Ave,1,3,"10466 W Florissant Ave, Saint Louis Missouri"
291,2018931,"May 28, 2021",Florida,Miami,2022 NW 1st Ct,1,6,"2022 NW 1st Ct, Miami Florida"
292,2018495,"May 27, 2021",North Carolina,Durham,1200  Fayetteville St,0,5,"1200  Fayetteville St, Durham North Carolina"
293,2015849,"May 26, 2021",Illinois,Chicago,7200  S Princeton Ave,1,3,"7200  S Princeton Ave, Chicago Illinois"
294,2015730,"May 26, 2021",California,San Jose,101 W Younger Ave,10,0,"101 W Younger Ave, San Jose California"
295,2014343,"May 24, 2021",Michigan,Inkster,27000  Rosewood St,2,2,"27000  Rosewood St, Inkster Michigan"
296,2014381,"May 24, 2021",Ohio,West Jefferson,127 Jackson St,4,0,"127 Jackson St, West Jefferson Ohio"
297,2012971,"May 23, 2021",Illinois,Chicago,3344 W Ohio St,0,4,"3344 W Ohio St, Chicago Illinois"
298,2013595,"May 23, 2021",New York,Bay Shore,135 S Clinton Ave,0,4,"135 S Clinton Ave, Bay Shore New York"
299,2013059,"May 23, 2021",New Jersey,Paterson,Hillman St and E Main St,0,5,"Hillman St and E Main St, Paterson New Jersey"
300,2013096,"May 23, 2021",Virginia,Norfolk,3100  Westminster Ave,0,4,"3100  Westminster Ave, Norfolk Virginia"
301,2012765,"May 22, 2021",South Carolina,North Charleston,Piggly Wiggly Dr and W Jimtown Dr,1,14,"Piggly Wiggly Dr and W Jimtown Dr, North Charleston South Carolina"
302,2012345,"May 22, 2021",Delaware,Wilmington,800  N Pine St,0,4,"800  N Pine St, Wilmington Delaware"
303,2013043,"May 22, 2021",Ohio,Columbus,233 S Civic Center Dr,1,5,"233 S Civic Center Dr, Columbus Ohio"
304,2011569,"May 22, 2021",Minnesota,Minneapolis,322 N 1st Ave,2,7,"322 N 1st Ave, Minneapolis Minnesota"
305,2011610,"May 22, 2021",Indiana,Fort Wayne,2177 Eden St,1,4,"2177 Eden St, Fort Wayne Indiana"
306,2012633,"May 22, 2021",New Jersey,Bridgeton,1029 E Commerce St,3,11,"1029 E Commerce St, Bridgeton New Jersey"
307,2011077,"May 21, 2021",New York,Albany,1st St and Quail St,1,5,"1st St and Quail St, Albany New York"
308,2011482,"May 21, 2021",New Jersey,Jersey City,16 Brinkerhoff St,2,4,"16 Brinkerhoff St, Jersey City New Jersey"
309,2010083,"May 20, 2021",Indiana,Evansville,800  Shadewood Ave,1,3,"800  Shadewood Ave, Evansville Indiana"
310,2007722,"May 18, 2021",California,Oakland,I-580 and Seminary Ave,2,5,"I-580 and Seminary Ave, Oakland California"
311,2008415,"May 18, 2021",California,Hemet,1200  Valencia Ave,1,4,"1200  Valencia Ave, Hemet California"
312,2005991,"May 16, 2021",Ohio,Cincinnati,7751 Reading Rd,1,3,"7751 Reading Rd, Cincinnati Ohio"
313,2005776,"May 16, 2021",Georgia,Atlanta,630 Travis St NW,0,4,"630 Travis St NW, Atlanta Georgia"
314,2005671,"May 16, 2021",Michigan,East Lansing,6170 Abbot Rd,0,5,"6170 Abbot Rd, East Lansing Michigan"
315,2006621,"May 16, 2021",Georgia,Columbus,2727 Manchester Expy,0,4,"2727 Manchester Expy, Columbus Georgia"
316,2006204,"May 16, 2021",Georgia,Stone Mountain,4766 Redan Rd,1,5,"4766 Redan Rd, Stone Mountain Georgia"
317,2005813,"May 16, 2021",Alabama,Birmingham,1010 18th St S,1,4,"1010 18th St S, Birmingham Alabama"
318,2005238,"May 15, 2021",District of Columbia,Washington,3900  Minnesota Ave NE,1,3,"3900  Minnesota Ave NE, Washington District of Columbia"
319,2005196,"May 15, 2021",New York,Bronx,1625 Webster Ave,1,4,"1625 Webster Ave, Bronx New York"
320,2004666,"May 15, 2021",Illinois,Chicago,7800  S Loomis St,2,3,"7800  S Loomis St, Chicago Illinois"
321,2004413,"May 14, 2021",Pennsylvania,Philadelphia,5600  Market St,0,4,"5600  Market St, Philadelphia Pennsylvania"
322,2003383,"May 13, 2021",Georgia,Augusta,201 E Telfair St,2,2,"201 E Telfair St, Augusta Georgia"
323,2003167,"May 13, 2021",District of Columbia,Washington,200  37th Pl SE,1,3,"200  37th Pl SE, Washington District of Columbia"
324,2003334,"May 13, 2021",Rhode Island,Providence,87 Carolina Ave,0,8,"87 Carolina Ave, Providence Rhode Island"
325,2002286,"May 12, 2021",Georgia,Buford,2910 Buford Dr NE,2,2,"2910 Buford Dr NE, Buford Georgia"
326,2002269,"May 12, 2021",Pennsylvania,Philadelphia,5500  Kingsessing Ave,1,3,"5500  Kingsessing Ave, Philadelphia Pennsylvania"
327,2001137,"May 11, 2021",Maryland,Baltimore,800  W Lexington St,0,4,"800  W Lexington St, Baltimore Maryland"
328,2001362,"May 10, 2021",Alabama,Montgomery,3804 S Court St,0,7,"3804 S Court St, Montgomery Alabama"
329,1999125,"May 9, 2021",Colorado,Colorado Springs,2828 Preakness Way,7,0,"2828 Preakness Way, Colorado Springs Colorado"
330,1999193,"May 9, 2021",Arizona,Phoenix,122 N 2nd St,1,7,"122 N 2nd St, Phoenix Arizona"
331,1999909,"May 9, 2021",California,Los Angeles,6112 W Afton Pl,1,3,"6112 W Afton Pl, Los Angeles California"
332,2000132,"May 9, 2021",South Carolina,Charleston,500 Block of King St,0,5,"500 Block of King St, Charleston South Carolina"
333,1999423,"May 9, 2021",New Jersey,Newark,378 Chancellor Ave,0,4,"378 Chancellor Ave, Newark New Jersey"
334,1999417,"May 9, 2021",Pennsylvania,Philadelphia,100  E Albanus St,2,3,"100  E Albanus St, Philadelphia Pennsylvania"
335,1998865,"May 8, 2021",California,Citrus Heights,7440 Auburn Blvd,0,4,"7440 Auburn Blvd, Citrus Heights California"
336,1998693,"May 8, 2021",California,Oakland,1440  Lakeshore Ave,0,4,"1440  Lakeshore Ave, Oakland California"
337,1998476,"May 8, 2021",Maryland,Gwynn Oak (Woodlawn),7300  Maury Rd,4,1,"7300  Maury Rd, Gwynn Oak (Woodlawn) Maryland"
338,1998537,"May 8, 2021",Michigan,Detroit,15700  Plymouth Rd,0,4,"15700  Plymouth Rd, Detroit Michigan"
339,1999307,"May 8, 2021",California,Compton,15100  S Lime Ave,2,2,"15100  S Lime Ave, Compton California"
340,1998602,"May 8, 2021",Wisconsin,Milwaukee,900  S 10th St,0,4,"900  S 10th St, Milwaukee Wisconsin"
341,1998067,"May 7, 2021",Missouri,Saint Louis (Kinloch),5541 Mable Ave,2,4,"5541 Mable Ave, Saint Louis (Kinloch) Missouri"
342,1999434,"May 6, 2021",New Jersey,Paterson,22nd Ave and E 30th St,0,5,"22nd Ave and E 30th St, Paterson New Jersey"
343,1996236,"May 5, 2021",Illinois,Chicago,6900  S Cornell Ave,0,4,"6900  S Cornell Ave, Chicago Illinois"
344,1993551,"May 3, 2021",Michigan,Saginaw,1315 Randolph St,1,4,"1315 Randolph St, Saginaw Michigan"
345,1993090,"May 2, 2021",Ohio,Columbus,491 Park St,0,4,"491 Park St, Columbus Ohio"
346,1993664,"May 2, 2021",Pennsylvania,Philadelphia,5200  Burton St,1,3,"5200  Burton St, Philadelphia Pennsylvania"
347,1993221,"May 2, 2021",Maryland,Baltimore,1500  Washington Blvd,1,3,"1500  Washington Blvd, Baltimore Maryland"
348,1993280,"May 2, 2021",Illinois,Chicago,2100  W Adams St,0,5,"2100  W Adams St, Chicago Illinois"
349,1992570,"May 2, 2021",Minnesota,Saint Paul,843 Selby Ave,0,4,"843 Selby Ave, Saint Paul Minnesota"
350,1992127,"May 1, 2021",Delaware,Wilmington,800  N Pine St,0,4,"800  N Pine St, Wilmington Delaware"
351,1992534,"May 1, 2021",Louisiana,New Orleans,St Bernard Ave and N Claiborne Ave,2,4,"St Bernard Ave and N Claiborne Ave, New Orleans Louisiana"
352,1992410,"May 1, 2021",New York,New Rochelle,Horton Ave and Brook St,1,4,"Horton Ave and Brook St, New Rochelle New York"
353,1992490,"May 1, 2021",Massachusetts,Holyoke,209 South St,0,5,"209 South St, Holyoke Massachusetts"
354,1992469,"May 1, 2021",Florida,Clewiston,1117 Harlem Academy Ave,1,3,"1117 Harlem Academy Ave, Clewiston Florida"
355,1990821,"April 29, 2021",Georgia,Atlanta,2300  Polar Rock Terrace SW,1,5,"2300  Polar Rock Terrace SW, Atlanta Georgia"
356,1990600,"April 28, 2021",Florida,Miami,2100  NW 85th St,0,5,"2100  NW 85th St, Miami Florida"
357,1989840,"April 28, 2021",North Carolina,Boone,553 Hardaman Cir,5,0,"553 Hardaman Cir, Boone North Carolina"
358,1988688,"April 27, 2021",Virginia,Richmond,4000 Midlothian Turnpike,2,3,"4000 Midlothian Turnpike, Richmond Virginia"
359,1989023,"April 27, 2021",Alabama,Fairfield,200  Glen Crest Dr,1,4,"200  Glen Crest Dr, Fairfield Alabama"
360,1987241,"April 26, 2021",Louisiana,Houma,656 Corporate Dr,0,5,"656 Corporate Dr, Houma Louisiana"
361,1988326,"April 26, 2021",Oregon,Gresham,SE Stark St and SE 174th Ave,0,7,"SE Stark St and SE 174th Ave, Gresham Oregon"
362,1991347,"April 25, 2021",Texas,Palestine,1101 W Palestine Ave,0,4,"1101 W Palestine Ave, Palestine Texas"
363,1986770,"April 25, 2021",Missouri,Kansas City,E 18th St and Vine St,1,4,"E 18th St and Vine St, Kansas City Missouri"
364,1987235,"April 25, 2021",Alabama,Phenix City,1700 Highway 280 Bypass,0,4,"1700 Highway 280 Bypass, Phenix City Alabama"
365,1986593,"April 25, 2021",Arkansas,Little Rock,1900 E 6th St,1,3,"1900 E 6th St, Little Rock Arkansas"
366,1985432,"April 24, 2021",Louisiana,New Orleans,100  Bourbon St,0,5,"100  Bourbon St, New Orleans Louisiana"
367,1984807,"April 22, 2021",California,San Diego,500  J St,1,4,"500  J St, San Diego California"
368,1981805,"April 19, 2021",Texas,Houston,700 E Whitney St,2,4,"700 E Whitney St, Houston Texas"
369,1982260,"April 19, 2021",Georgia,Atlanta,1191 Oakland Ln SW,0,5,"1191 Oakland Ln SW, Atlanta Georgia"
370,1981521,"April 18, 2021",Michigan,Detroit,Ward Ave and W McNichols Rd,1,5,"Ward Ave and W McNichols Rd, Detroit Michigan"
371,1981353,"April 18, 2021",Louisiana,Shreveport,3701 Hearne Ave,0,6,"3701 Hearne Ave, Shreveport Louisiana"
372,1982020,"April 18, 2021",Alabama,Montgomery,2300  Day St,1,4,"2300  Day St, Montgomery Alabama"
373,1980689,"April 18, 2021",Wisconsin,Kenosha,1548 Sheridan Rd,3,3,"1548 Sheridan Rd, Kenosha Wisconsin"
374,1980492,"April 17, 2021",Ohio,Columbus,5001 Chatterton Rd,1,5,"5001 Chatterton Rd, Columbus Ohio"
375,1980971,"April 17, 2021",Louisiana,La Place (Laplace),624 Golfview Dr,0,9,"624 Golfview Dr, La Place (Laplace) Louisiana"
376,1979684,"April 16, 2021",Michigan,Detroit,Conant St and Minnesota St,0,4,"Conant St and Minnesota St, Detroit Michigan"
377,1978635,"April 15, 2021",Indiana,Indianapolis,8951 Mirabel Rd,9,7,"8951 Mirabel Rd, Indianapolis Indiana"
378,1978561,"April 15, 2021",District of Columbia,Washington,1800  West Virginia Ave NE,0,4,"1800  West Virginia Ave NE, Washington District of Columbia"
379,1979869,"April 15, 2021",Louisiana,Lake Charles,4101 5th Ave,1,3,"4101 5th Ave, Lake Charles Louisiana"
380,1978616,"April 15, 2021",Florida,Pensacola,700 Truman Ave,0,6,"700 Truman Ave, Pensacola Florida"
381,1978652,"April 15, 2021",Illinois,Chicago,600  N Sawyer Ave,0,4,"600  N Sawyer Ave, Chicago Illinois"
382,1976538,"April 13, 2021",Maryland,Baltimore,2300  Hoffman St,0,4,"2300  Hoffman St, Baltimore Maryland"
383,1974943,"April 11, 2021",Kansas,Wichita,200  N Battin St,1,3,"200  N Battin St, Wichita Kansas"
384,1975004,"April 11, 2021",Washington,Seattle,306 23rd Ave S,0,4,"306 23rd Ave S, Seattle Washington"
385,1974088,"April 10, 2021",Tennessee,Memphis,385 Western Park Dr,1,3,"385 Western Park Dr, Memphis Tennessee"
386,1973809,"April 10, 2021",Michigan,Allendale,4926 Becker Dr,0,4,"4926 Becker Dr, Allendale Michigan"
387,1973692,"April 10, 2021",Missouri,Koshkonong,US-63 and MO-F,1,3,"US-63 and MO-F, Koshkonong Missouri"
388,1975405,"April 10, 2021",Connecticut,Waterbury,36 Gasparri Ln,0,4,"36 Gasparri Ln, Waterbury Connecticut"
389,1973844,"April 9, 2021",Texas,Fort Worth,2000  SW Loop 820,1,5,"2000  SW Loop 820, Fort Worth Texas"
390,1972187,"April 8, 2021",Texas,Bryan,350 Stone City Dr,1,5,"350 Stone City Dr, Bryan Texas"
391,1971410,"April 7, 2021",South Carolina,Rock Hill,4456 Marshall Rd,7,0,"4456 Marshall Rd, Rock Hill South Carolina"
392,1970937,"April 7, 2021",Wisconsin,Milwaukee,2627 W Capitol Dr,2,3,"2627 W Capitol Dr, Milwaukee Wisconsin"
393,1973435,"April 7, 2021",Ohio,Dayton,Hoover Ave and Summit Square,0,4,"Hoover Ave and Summit Square, Dayton Ohio"
394,1969899,"April 6, 2021",District of Columbia,Washington,4100  Ames St NE,0,4,"4100  Ames St NE, Washington District of Columbia"
395,1970245,"April 6, 2021",Michigan,Detroit,6100  Lodewyck St,1,3,"6100  Lodewyck St, Detroit Michigan"
396,1970378,"April 5, 2021",Illinois,Chicago,6800  S Justine Ave,0,7,"6800  S Justine Ave, Chicago Illinois"
397,1969065,"April 5, 2021",Maryland,Baltimore,300  N Eutaw St,0,5,"300  N Eutaw St, Baltimore Maryland"
398,1969505,"April 4, 2021",Louisiana,Monroe,207 Sterlington Rd,0,6,"207 Sterlington Rd, Monroe Louisiana"
399,1968887,"April 4, 2021",Alabama,Birmingham,3969 14th Ave N,1,5,"3969 14th Ave N, Birmingham Alabama"
400,1969633,"April 4, 2021",Texas,Beaumont,6035 S M L King Jr Pkwy,0,4,"6035 S M L King Jr Pkwy, Beaumont Texas"
401,1967914,"April 3, 2021",North Carolina,Wilmington,718 Kidder St,3,4,"718 Kidder St, Wilmington North Carolina"
402,1967893,"April 3, 2021",Alabama,Tuscaloosa,2314 4th St,0,5,"2314 4th St, Tuscaloosa Alabama"
403,1969221,"April 3, 2021",Texas,Allen,1517 Pine Bluff Dr,6,0,"1517 Pine Bluff Dr, Allen Texas"
404,1968553,"April 3, 2021",Florida,Quincy,2114 Pat Thomas Parkway,0,7,"2114 Pat Thomas Parkway, Quincy Florida"
405,1966181,"March 31, 2021",California,Orange,202 West Lincoln Ave,4,2,"202 West Lincoln Ave, Orange California"
406,1965890,"March 31, 2021",District of Columbia,Washington,1300  Congress St SE,2,3,"1300  Congress St SE, Washington District of Columbia"
407,1963556,"March 28, 2021",Ohio,Cleveland,5100 Pearl Rd,0,7,"5100 Pearl Rd, Cleveland Ohio"
408,1964085,"March 28, 2021",Illinois,Chicago,I-57 and W 127th St,0,4,"I-57 and W 127th St, Chicago Illinois"
409,1963598,"March 28, 2021",Maryland,Essex,1601 Middleborough Rd,5,1,"1601 Middleborough Rd, Essex Maryland"
410,1964030,"March 28, 2021",Texas,San Antonio,2011 Dollarhide Ave,0,4,"2011 Dollarhide Ave, San Antonio Texas"
411,1963052,"March 27, 2021",Illinois,Chicago,500  N Leamington Ave,0,4,"500  N Leamington Ave, Chicago Illinois"
412,1962934,"March 27, 2021",Mississippi,Yazoo City,Dr Martin Luther King Jr Dr and Shady Dr,0,6,"Dr Martin Luther King Jr Dr and Shady Dr, Yazoo City Mississippi"
413,1962686,"March 27, 2021",Illinois,River Grove,Belmont Ave,1,3,"Belmont Ave, River Grove Illinois"
414,1962562,"March 26, 2021",Virginia,Virginia Beach,2000  Atlantic Ave,0,9,"2000  Atlantic Ave, Virginia Beach Virginia"
415,1961753,"March 26, 2021",Illinois,Chicago,2515 W 79th St,1,7,"2515 W 79th St, Chicago Illinois"
416,1964271,"March 26, 2021",Virginia,Norfolk,100  W Balview Ave,0,4,"100  W Balview Ave, Norfolk Virginia"
417,1962890,"March 26, 2021",Tennessee,Memphis,500  Arrington Ave,3,2,"500  Arrington Ave, Memphis Tennessee"
418,1962507,"March 26, 2021",Pennsylvania,Philadelphia,1080 N Delaware Ave,0,7,"1080 N Delaware Ave, Philadelphia Pennsylvania"
419,1960283,"March 23, 2021",Alabama,Aliceville,1st Ave SW and 15th St,2,2,"1st Ave SW and 15th St, Aliceville Alabama"
420,1958652,"March 22, 2021",Colorado,Boulder,3600 Table Mesa Dr,10,1,"3600 Table Mesa Dr, Boulder Colorado"
421,1959549,"March 22, 2021",Michigan,Detroit,13300  Davidson St,1,3,"13300  Davidson St, Detroit Michigan"
422,1957188,"March 20, 2021",Texas,Houston,10266 North Fwy,0,5,"10266 North Fwy, Houston Texas"
423,1957226,"March 20, 2021",Texas,Dallas,10333 Technology Blvd,1,7,"10333 Technology Blvd, Dallas Texas"
424,1957252,"March 20, 2021",Pennsylvania,Philadelphia,4234 Germantown Ave,1,5,"4234 Germantown Ave, Philadelphia Pennsylvania"
425,1956081,"March 18, 2021",Oregon,Gresham,750 E Powell Blvd,0,4,"750 E Powell Blvd, Gresham Oregon"
426,1955948,"March 18, 2021",Louisiana,New Orleans,2400 Annette St,0,4,"2400 Annette St, New Orleans Louisiana"
427,1956001,"March 17, 2021",California,Stockton,Oro Ave and E Main St,0,5,"Oro Ave and E Main St, Stockton California"
428,1954379,"March 16, 2021",Georgia,Acworth,6468 Hwy 92,8,1,"6468 Hwy 92, Acworth Georgia"
429,1954950,"March 16, 2021",Arizona,Phoenix,6215 W Elm St,4,1,"6215 W Elm St, Phoenix Arizona"
430,1953309,"March 15, 2021",Indiana,Indianapolis,2300  N Harding St,1,4,"2300  N Harding St, Indianapolis Indiana"
431,1952662,"March 14, 2021",Illinois,Chicago,2600  E 77th St,0,4,"2600  E 77th St, Chicago Illinois"
432,1953202,"March 14, 2021",Florida,Tampa,10101 US-92,0,4,"10101 US-92, Tampa Florida"
433,1952281,"March 14, 2021",Illinois,Chicago,6798  S South Chicago Ave,2,13,"6798  S South Chicago Ave, Chicago Illinois"
434,1952151,"March 13, 2021",New York,Brooklyn,917 Flushing Ave,0,5,"917 Flushing Ave, Brooklyn New York"
435,1951738,"March 13, 2021",Virginia,Richmond,5100  Richmond Henrico Tpke,2,4,"5100  Richmond Henrico Tpke, Richmond Virginia"
436,1951681,"March 13, 2021",Florida,Orlando,200  Ring Rd,1,3,"200  Ring Rd, Orlando Florida"
437,1952161,"March 13, 2021",Indiana,Indianapolis,300  N Randolph St,4,1,"300  N Randolph St, Indianapolis Indiana"
438,1951476,"March 12, 2021",North Carolina,Greensboro,100  Huffman St,1,3,"100  Huffman St, Greensboro North Carolina"
439,1951383,"March 12, 2021",Texas,Austin,7408 Cameron Rd,0,4,"7408 Cameron Rd, Austin Texas"
440,1950346,"March 11, 2021",New Mexico,Ohkay Owingeh (Chamita),89 Rio Arriba Co Rd 56,1,3,"89 Rio Arriba Co Rd 56, Ohkay Owingeh (Chamita) New Mexico"
441,1950471,"March 11, 2021",Pennsylvania,Philadelphia,1400  N 76th St,2,2,"1400  N 76th St, Philadelphia Pennsylvania"
442,1949977,"March 10, 2021",Texas,Houston,6300 Ranchester Dr,3,1,"6300 Ranchester Dr, Houston Texas"
443,1948233,"March 8, 2021",Florida,Clearwater,US-19 ALT and Drew St,1,3,"US-19 ALT and Drew St, Clearwater Florida"
444,1948470,"March 7, 2021",Mississippi,Edwards,607 Wallace Dr,0,4,"607 Wallace Dr, Edwards Mississippi"
445,1947241,"March 6, 2021",California,Yuba City,Countryside Dr and Littlejohn Dr,2,3,"Countryside Dr and Littlejohn Dr, Yuba City California"
446,1945999,"March 6, 2021",North Carolina,Fayetteville,200  Shads Ford Blvd,1,4,"200  Shads Ford Blvd, Fayetteville North Carolina"
447,1946991,"March 5, 2021",California,Compton,600  N Long Beach Blvd,1,4,"600  N Long Beach Blvd, Compton California"
448,1944507,"March 4, 2021",District of Columbia,Washington,3900 Martin Luther King Jr Ave SW,0,5,"3900 Martin Luther King Jr Ave SW, Washington District of Columbia"
449,1943986,"March 3, 2021",Pennsylvania,Erie,2105 Buffalo Rd,2,3,"2105 Buffalo Rd, Erie Pennsylvania"
450,1941382,"February 28, 2021",Ohio,Cincinnati,3600  Idlewild Ave,3,3,"3600  Idlewild Ave, Cincinnati Ohio"
451,1941669,"February 28, 2021",Indiana,East Chicago,1205 W Chicago Ave,0,4,"1205 W Chicago Ave, East Chicago Indiana"
452,1940791,"February 28, 2021",Delaware,Dover,21 S Little Creek Rd,0,4,"21 S Little Creek Rd, Dover Delaware"
453,1941647,"February 28, 2021",South Carolina,Mccormick,437 Talbert Rd,0,4,"437 Talbert Rd, Mccormick South Carolina"
454,1941444,"February 28, 2021",Louisiana,Shreveport,4914 Mansfield Rd,0,5,"4914 Mansfield Rd, Shreveport Louisiana"
455,1941210,"February 28, 2021",Texas,Houston,13484 Northwest Fwy,0,4,"13484 Northwest Fwy, Houston Texas"
456,1943271,"February 27, 2021",Mississippi,Columbus,1200  7th St S,0,4,"1200  7th St S, Columbus Mississippi"
457,1940190,"February 27, 2021",Mississippi,Pattison,Pattison-Tillman Rd,2,3,"Pattison-Tillman Rd, Pattison Mississippi"
458,1939789,"February 26, 2021",Louisiana,Baton Rouge,4700  Paige St,0,4,"4700  Paige St, Baton Rouge Louisiana"
459,1940069,"February 26, 2021",Texas,Houston,8708 Beechnut St,1,5,"8708 Beechnut St, Houston Texas"
460,1939958,"February 26, 2021",California,San Diego,841 S 45th St,1,3,"841 S 45th St, San Diego California"
461,1934704,"February 21, 2021",Missouri,Kennett,1615 1st St,1,4,"1615 1st St, Kennett Missouri"
462,1935235,"February 21, 2021",North Carolina,Teachey,Thomas Smith Ln and Bay Rd,0,4,"Thomas Smith Ln and Bay Rd, Teachey North Carolina"
463,1934225,"February 20, 2021",Pennsylvania,Norristown (East Norriton),2912 Swede Rd,1,4,"2912 Swede Rd, Norristown (East Norriton) Pennsylvania"
464,1934077,"February 20, 2021",Louisiana,Metairie,6719 Airline Dr,3,2,"6719 Airline Dr, Metairie Louisiana"
465,1933975,"February 20, 2021",Colorado,Grand Junction,1000  Teller Ave,1,3,"1000  Teller Ave, Grand Junction Colorado"
466,1934181,"February 20, 2021",Illinois,Springfield,1100  S Grand Ave W,1,4,"1100  S Grand Ave W, Springfield Illinois"
467,1932479,"February 18, 2021",Louisiana,Baton Rouge,2047 N Foster Dr,1,3,"2047 N Foster Dr, Baton Rouge Louisiana"
468,1931288,"February 17, 2021",Pennsylvania,Philadelphia,5597 Old York Rd,0,8,"5597 Old York Rd, Philadelphia Pennsylvania"
469,1930463,"February 16, 2021",Florida,Saint Petersburg,2968 Emerson Ave S,3,1,"2968 Emerson Ave S, Saint Petersburg Florida"
470,1928557,"February 13, 2021",California,San Francisco,3rd St and Quesada Ave,0,6,"3rd St and Quesada Ave, San Francisco California"
471,1928594,"February 13, 2021",Indiana,Indianapolis,3800  N Sherman Dr,0,4,"3800  N Sherman Dr, Indianapolis Indiana"
472,1928149,"February 13, 2021",California,Oakland,1000  Washington St,0,6,"1000  Washington St, Oakland California"
473,1928205,"February 13, 2021",North Carolina,Cary,101 Reed St,1,3,"101 Reed St, Cary North Carolina"
474,1926742,"February 11, 2021",Georgia,Columbus,2001 South Lumpkin Rd,1,4,"2001 South Lumpkin Rd, Columbus Georgia"
475,1926701,"February 10, 2021",Georgia,Atlanta,62 Harwell Rd NW,0,4,"62 Harwell Rd NW, Atlanta Georgia"
476,1924892,"February 9, 2021",Texas,Houston,945 W Little York Rd,0,4,"945 W Little York Rd, Houston Texas"
477,1924338,"February 9, 2021",Minnesota,Buffalo,755 Crossroads Campus Dr,1,4,"755 Crossroads Campus Dr, Buffalo Minnesota"
478,1921939,"February 6, 2021",Tennessee,Murfreesboro,Ewing Blvd and West St,1,4,"Ewing Blvd and West St, Murfreesboro Tennessee"
479,1923786,"February 6, 2021",Louisiana,Thibodaux,1100  Tiger Dr,0,4,"1100  Tiger Dr, Thibodaux Louisiana"
480,1921768,"February 6, 2021",Illinois,Bloomingdale,250 W Schick Rd,1,5,"250 W Schick Rd, Bloomingdale Illinois"
481,1922354,"February 6, 2021",Washington,Tacoma,3634 E McKinley Ave,1,3,"3634 E McKinley Ave, Tacoma Washington"
482,1921641,"February 5, 2021",Pennsylvania,Mohnton,360 E Wyomissing Ave,1,3,"360 E Wyomissing Ave, Mohnton Pennsylvania"
483,1924951,"February 5, 2021",Mississippi,Benoit,1017 Lake Bolivar Rd,3,1,"1017 Lake Bolivar Rd, Benoit Mississippi"
484,1920771,"February 4, 2021",North Carolina,High Point,2912 W English Rd,2,3,"2912 W English Rd, High Point North Carolina"
485,1919696,"February 3, 2021",Colorado,Oak Creek,200  Wild Hogg Dr,3,2,"200  Wild Hogg Dr, Oak Creek Colorado"
486,1919399,"February 3, 2021",Tennessee,Memphis,800  Olympic St,1,3,"800  Olympic St, Memphis Tennessee"
487,1917918,"February 2, 2021",Florida,Fort Lauderdale (Sunrise),10100 Reflections Blvd W,3,3,"10100 Reflections Blvd W, Fort Lauderdale (Sunrise) Florida"
488,1917909,"February 2, 2021",Oklahoma,Muskogee,903 Indiana St,6,1,"903 Indiana St, Muskogee Oklahoma"
489,1917661,"February 1, 2021",New York,Rochester,400  Lyell Avenue,1,3,"400  Lyell Avenue, Rochester New York"
490,1916374,"January 30, 2021",New York,Albany,200  Central Ave,1,4,"200  Central Ave, Albany New York"
491,1914798,"January 29, 2021",Pennsylvania,Mc Kees Rocks (Mckees Rocks),824 Island Ave,2,3,"824 Island Ave, Mc Kees Rocks (Mckees Rocks) Pennsylvania"
492,1914942,"January 28, 2021",Michigan,Flint,1900  Tebo St,1,4,"1900  Tebo St, Flint Michigan"
493,1913708,"January 27, 2021",California,Santa Ana,1614 S Standard Ave,0,4,"1614 S Standard Ave, Santa Ana California"
494,1911026,"January 25, 2021",District of Columbia,Washington,1406 Good Hope Rd SE,1,4,"1406 Good Hope Rd SE, Washington District of Columbia"
495,1910136,"January 24, 2021",Indiana,Indianapolis,3540 Adams St,5,1,"3540 Adams St, Indianapolis Indiana"
496,1910619,"January 24, 2021",Nevada,Las Vegas,W Wilson Ave and H St,0,5,"W Wilson Ave and H St, Las Vegas Nevada"
497,1909849,"January 22, 2021",Kentucky,Covington,217 E Martin Luther King Jr Blvd,0,5,"217 E Martin Luther King Jr Blvd, Covington Kentucky"
498,1908542,"January 21, 2021",California,Oakland,107th Ave and Apricot St,1,3,"107th Ave and Apricot St, Oakland California"
499,1905423,"January 18, 2021",Pennsylvania,Tobyhanna,960 PA-196,0,4,"960 PA-196, Tobyhanna Pennsylvania"
500,1904063,"January 17, 2021",Arizona,Phoenix,2340 W Northern Ave,0,5,"2340 W Northern Ave, Phoenix Arizona"
501,1904036,"January 17, 2021",Arizona,Phoenix,2236 E University Dr,1,6,"2236 E University Dr, Phoenix Arizona"
502,1905360,"January 16, 2021",Illinois,Kankakee,600  N Evergreen Ave,0,5,"600  N Evergreen Ave, Kankakee Illinois"
503,1903058,"January 15, 2021",Pennsylvania,Philadelphia,5000  N 10th St,0,4,"5000  N 10th St, Philadelphia Pennsylvania"
504,1899819,"January 11, 2021",Florida,Miami,2491 NE 58th St,0,4,"2491 NE 58th St, Miami Florida"
